"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"3","4","100","1560","17.820341144587918","0.85"
"4","4","100","1500","18.210620937629653","0.94"
"2","4","100","1640","14.539506794162056","0.82"
"5","4","130","1460","21.394417402800297","0.8769230769230769"
"8","4","130","1560","22.859952324195486","0.8615384615384616"
"6","4","130","1420","22.47014140469792","0.9"
"7","4","130","1440","21.899876736889286","0.8846153846153846"
"3","4","100","1580","17.253809395004964","0.85"
"4","4","100","1520","18.47120382076134","0.94"
"1","4","100","420","21.23621245545562","0.95"
"2","4","100","1660","15.210686645809325","0.82"
"8","4","130","1580","21.70740398574635","0.8615384615384616"
"5","4","130","1480","21.30949760633906","0.8769230769230769"
"6","4","130","1440","23.272034246173718","0.9"
"3","4","100","1600","14.69359823399559","0.85"
"7","4","130","1460","20.986763812993317","0.8846153846153846"
"4","4","100","1540","17.2158649336728","0.94"
"2","4","100","1680","15.560648452929549","0.82"
"5","4","130","1500","24.680501987776662","0.8769230769230769"
"8","4","130","1600","21.071369490724326","0.8615384615384616"
"6","4","130","1460","22.95231340026191","0.9"
"3","4","100","1620","14.55691972393753","0.85"
"7","4","130","1480","23.3459358417752","0.8846153846153846"
"4","4","100","1560","18.74423149665869","0.94"
"2","4","100","1700","14.532154094083339","0.82"
"1","4","100","440","17.30346550109273","0.94"
"8","4","130","1620","21.387752153054738","0.8615384615384616"
"5","4","130","1520","22.865809922295274","0.8615384615384616"
"3","4","100","1640","17.6592269539935","0.85"
"6","4","130","1480","21.991790284226045","0.9"
"4","4","100","1580","19.477407094594597","0.94"
"7","4","130","1500","21.695867673332952","0.8846153846153846"
"2","4","100","1720","15.636363636363633","0.81"
"5","4","130","1540","19.726635814372028","0.8615384615384616"
"8","4","130","1640","23.53001797483522","0.8615384615384616"
"3","4","100","1660","17.887590520078998","0.85"
"4","4","100","1600","19.60162601626017","0.94"
"7","4","130","1520","23.29454893210074","0.8846153846153846"
"2","4","100","1740","14.23439757295579","0.81"
"1","4","100","460","15.924851820491092","0.93"
"8","4","130","1660","22.532830188679245","0.8615384615384616"
"5","4","130","1560","19.48901689249687","0.8615384615384616"
"3","4","100","1680","17.088638045891933","0.85"
"6","4","130","1500","23.438804474870608","0.9"
"4","4","100","1620","17.941471325372266","0.94"
"2","4","100","1760","15.76511855075039","0.81"
"7","4","130","1540","20.688887580236745","0.8846153846153846"
"5","4","130","1580","20.17950693374422","0.8615384615384616"
"3","4","100","1700","16.158411456411013","0.85"
"4","4","100","1640","18.275869928582278","0.94"
"6","4","130","1520","24.53421893391628","0.9"
"2","4","100","1780","15.786742330783785","0.81"
"7","4","130","1560","23.355642810399193","0.8846153846153846"
"8","4","130","1680","21.354701324394117","0.8615384615384616"
"5","4","130","1600","23.636942114831964","0.8615384615384616"
"3","4","100","1720","17.344469247940875","0.85"
"1","4","100","480","19.404956926987694","0.93"
"4","4","100","1660","17.88729435225411","0.94"
"6","4","130","1540","23.051933805553816","0.8923076923076924"
"7","4","130","1580","21.852692375007287","0.8846153846153846"
"8","4","130","1700","21.58548744460857","0.8538461538461538"
"3","4","100","1740","17.790926854133033","0.85"
"5","4","130","1620","22.328807106598976","0.8538461538461538"
"6","4","130","1560","20.929402144284925","0.8923076923076924"
"7","4","130","1600","23.210821249920844","0.8769230769230769"
"8","4","130","1720","21.640148392415497","0.8538461538461538"
"4","4","100","1680","19.03544158389081","0.94"
"3","4","100","1760","16.077006845052896","0.85"
"2","4","100","1800","16.43302155992391","0.81"
"5","4","130","1640","23.03095071985793","0.8538461538461538"
"1","4","100","500","19.37456994363515","0.93"
"6","4","130","1580","22.650268026975613","0.8923076923076924"
"8","4","130","1740","21.45109711358761","0.8538461538461538"
"7","4","130","1620","20.871442013643843","0.8769230769230769"
"4","4","100","1700","18.807122631235032","0.94"
"3","4","100","1780","15.794539074493752","0.84"
"2","4","100","1820","15.54801906696882","0.81"
"5","4","130","1660","21.649047085201804","0.8538461538461538"
"6","4","130","1600","23.217430267727128","0.8923076923076924"
"4","4","100","1720","16.921934956281042","0.93"
"3","4","100","1800","17.00088456435206","0.84"
"8","4","130","1760","19.218783225044287","0.8538461538461538"
"7","4","130","1640","21.746264027519313","0.8769230769230769"
"2","4","100","1840","15.010217231222384","0.81"
"5","4","130","1680","23.67211647473","0.8538461538461538"
"1","4","100","520","17.562894248608522","0.93"
"4","4","100","1740","17.326245001817515","0.92"
"8","4","130","1780","20.113031255167865","0.8461538461538461"
"3","4","100","1820","17.405819850277705","0.84"
"2","4","100","1860","13.788143989431967","0.81"
"7","4","130","1660","22.35047679593136","0.8692307692307693"
"6","4","130","1620","22.750627281021906","0.8923076923076924"
"5","4","130","1700","21.792070484581483","0.8538461538461538"
"8","4","130","1800","24.22858105211587","0.8461538461538461"
"4","4","100","1760","18.55031037967374","0.92"
"2","4","100","1880","13.833204034134985","0.81"
"3","4","100","1840","15.819639202607448","0.84"
"5","4","130","1720","21.050380745172703","0.8538461538461538"
"7","4","130","1680","22.646705838229774","0.8692307692307693"
"6","4","130","1640","22.308734602463602","0.8923076923076924"
"8","4","130","1820","23.150233800935197","0.8384615384615385"
"2","4","100","1900","16.835154686778516","0.8"
"1","4","100","540","17.49723408724878","0.93"
"4","4","100","1780","16.75851958037401","0.91"
"5","4","130","1740","19.779459831412357","0.8538461538461538"
"7","4","130","1700","20.87477509895646","0.8692307692307693"
"6","4","130","1660","23.491722343759232","0.8923076923076924"
"8","4","130","1840","19.896180017516677","0.8384615384615385"
"2","4","100","1920","18.49035687793621","0.8"
"3","4","100","1860","17.214187623379964","0.84"
"4","4","100","1800","17.753403105547562","0.91"
"5","4","130","1760","21.05591206556962","0.8538461538461538"
"7","4","130","1720","22.84047817983161","0.8692307692307693"
"6","4","130","1680","22.618802832990635","0.8923076923076924"
"3","4","100","1880","16.40955247697105","0.84"
"8","4","130","1860","19.63193552155122","0.8384615384615385"
"2","4","100","1940","14.656428943258717","0.8"
"4","4","100","1820","17.64493262212241","0.91"
"1","4","100","560","17.26637040909685","0.92"
"5","4","130","1780","21.802441029532666","0.8538461538461538"
"7","4","130","1740","22.170035526154606","0.8692307692307693"
"3","4","100","1900","17.61287897769983","0.83"
"6","4","130","1700","23.418878616164633","0.8923076923076924"
"2","4","100","1960","12.821487331359002","0.8"
"8","4","130","1880","23.06089008324048","0.8384615384615385"
"4","4","100","1840","17.226682246202486","0.91"
"5","4","130","1800","20.829509202454","0.8538461538461538"
"7","4","130","1760","21.38159990561029","0.8615384615384616"
"3","4","100","1920","15.845637583892618","0.83"
"2","4","100","1980","14.201048028349543","0.8"
"8","4","130","1900","21.53997378768021","0.8384615384615385"
"4","4","100","1860","18.50474449989457","0.91"
"6","4","130","1720","23.448440319670024","0.8923076923076924"
"1","4","100","580","19.157550335570477","0.92"
"5","4","130","1820","22.40629249598219","0.8461538461538461"
"3","4","100","1940","16.338510111784284","0.83"
"2","4","100","2000","15.698913836427003","0.8"
"7","4","130","1780","21.976128032425347","0.8615384615384616"
"6","4","130","1740","22.341986164091292","0.8923076923076924"
"8","4","130","1920","18.17203305785123","0.8384615384615385"
"9","4","160","0","18.380206097037366","1"
"5","4","130","1840","22.504645161290316","0.8384615384615385"
"3","4","100","1960","14.56672369546621","0.83"
"4","4","100","1880","17.728707055529","0.91"
"7","4","130","1800","21.66766467065867","0.8615384615384616"
"6","4","130","1760","21.68258534714231","0.8846153846153846"
"8","4","130","1940","18.77002030227837","0.8384615384615385"
"1","4","100","600","17.37066705505389","0.92"
"3","4","100","1980","16.45391359292314","0.83"
"9","4","160","20","16.04038838120103","1"
"5","4","130","1860","21.645663600525616","0.8307692307692308"
"4","4","100","1900","18.896564769975786","0.91"
"7","4","130","1820","21.36531445179643","0.8615384615384616"
"6","4","130","1780","20.940689738479204","0.8846153846153846"
"8","4","130","1960","20.729608220937706","0.8384615384615385"
"3","4","100","2000","18.295048494129666","0.83"
"9","4","160","40","16.586785271729504","1"
"4","4","100","1920","18.01579836872658","0.91"
"5","4","130","1880","21.020035316490084","0.8153846153846154"
"10","4","160","0","18.862655601659725","1"
"7","4","130","1840","20.804646944774536","0.8615384615384616"
"8","4","130","1980","22.300561797752803","0.8307692307692308"
"4","4","100","1940","17.96319063842393","0.91"
"9","4","160","60","16.82761239368165","1"
"5","4","130","1900","21.917043640234166","0.8153846153846154"
"1","4","100","620","18.010211051157707","0.92"
"10","4","160","20","17.205169428642094","1"
"7","4","130","1860","22.355331519049965","0.8615384615384616"
"6","4","130","1800","23.777936962750715","0.8769230769230769"
"8","4","130","2000","21.149532119372775","0.8307692307692308"
"4","4","100","1960","16.916954255084807","0.91"
"11","4","160","0","18.36666666666668","1"
"5","4","130","1920","20.52409232015117","0.8"
"9","4","160","80","39.44303876876751","1"
"7","4","130","1880","21.970190912135756","0.8615384615384616"
"6","4","130","1820","22.74089784376104","0.8769230769230769"
"10","4","160","40","17.01921602237359","0.99375"
"4","4","100","1980","17.753195948305986","0.91"
"5","4","130","1940","21.310332979321544","0.8"
"11","4","160","20","15.151955447617446","0.975"
"1","4","100","640","17.64704919106569","0.92"
"9","4","160","100","28.037806221920828","0.99375"
"6","4","130","1840","22.957552438873027","0.8769230769230769"
"7","4","130","1900","22.275621074076174","0.8615384615384616"
"10","4","160","60","17.000711501577687","0.99375"
"4","4","100","2000","18.737997957099076","0.9"
"5","4","130","1960","22.411736962673487","0.8"
"12","4","160","0","18.216989247311826","1"
"11","4","160","40","15.548911558429733","0.975"
"7","4","130","1920","21.935082795397133","0.8615384615384616"
"6","4","130","1860","21.909556743162526","0.8769230769230769"
"9","4","160","120","19.67901647171163","0.99375"
"5","4","130","1980","19.545542454301582","0.8"
"10","4","160","80","36.86722563375848","0.9875"
"11","4","160","60","15.563113298651132","0.975"
"12","4","160","20","17.763684121335373","0.99375"
"7","4","130","1940","23.11330681380727","0.8615384615384616"
"6","4","130","1880","20.88961083373231","0.8692307692307693"
"1","4","100","660","19.320804616124377","0.92"
"9","4","160","140","24.40920687326479","0.99375"
"5","4","130","2000","19.5502223869533","0.8"
"13","4","190","0","21.49525745257452","1"
"10","4","160","100","28.301170093779568","0.9875"
"11","4","160","80","36.3710810132932","0.975"
"7","4","130","1960","23.335116598079562","0.8538461538461538"
"12","4","160","40","18.112712253327214","0.99375"
"6","4","130","1900","19.289966304754778","0.8615384615384616"
"9","4","160","160","34.85556377383301","0.9875"
"13","4","190","20","21.22837498151708","0.9947368421052631"
"10","4","160","120","21.503593973183435","0.9875"
"7","4","130","1980","21.52943410558298","0.8461538461538461"
"12","4","160","60","18.009544740973325","0.99375"
"1","4","100","680","17.482205859794444","0.92"
"11","4","160","100","31.83895741214802","0.96875"
"6","4","130","1920","22.546804350482706","0.8615384615384616"
"9","4","160","180","35.630649913826645","0.9875"
"13","4","190","40","22.08145757588136","0.9947368421052631"
"7","4","130","2000","21.657628393626478","0.8461538461538461"
"10","4","160","140","23.796895281529558","0.9875"
"11","4","160","120","21.617535060834047","0.96875"
"12","4","160","80","39.0980037099196","0.99375"
"14","4","190","0","22.142086956521734","1"
"6","4","130","1940","22.660230803373288","0.8615384615384616"
"13","4","190","60","22.293044115987804","0.9947368421052631"
"9","4","160","200","26.468533264834324","0.98125"
"10","4","160","160","36.60360884749707","0.98125"
"1","4","100","700","16.65032486709982","0.91"
"11","4","160","140","24.05758213068387","0.96875"
"6","4","130","1960","22.341159276074382","0.8615384615384616"
"12","4","160","100","33.38469928326585","0.99375"
"14","4","190","20","18.972788146459617","1"
"9","4","160","220","26.70136769078295","0.98125"
"13","4","190","80","47.27928328150446","0.9894736842105263"
"11","4","160","160","33.95824406964516","0.96875"
"10","4","160","180","32.72249444476098","0.975"
"6","4","130","1980","19.46610371075166","0.8384615384615385"
"12","4","160","120","21.982469063052456","0.9875"
"14","4","190","40","19.36860940695296","1"
"9","4","160","240","32.8677597955707","0.98125"
"1","4","100","720","16.730707503009224","0.91"
"13","4","190","100","38.52312414733969","0.9842105263157894"
"11","4","160","180","36.52533423210875","0.9625"
"10","4","160","200","24.46119254658385","0.9625"
"6","4","130","2000","21.90903886885339","0.8384615384615385"
"12","4","160","140","24.666728349370825","0.9875"
"15","4","190","0","23.16994037179937","1"
"14","4","190","60","19.027539911937115","1"
"9","4","160","260","32.66562449895783","0.975"
"13","4","190","120","27.022144864320772","0.9842105263157894"
"11","4","160","200","26.313009830579375","0.9625"
"10","4","160","220","24.37179680718573","0.9625"
"12","4","160","160","35.14250797024441","0.9875"
"15","4","190","20","19.46630426956584","1"
"9","4","160","280","28.095115484627527","0.975"
"14","4","190","80","45.89075929813445","0.9947368421052631"
"1","4","100","740","18.61606177606178","0.91"
"11","4","160","220","25.83576461861787","0.9625"
"13","4","190","140","28.852770056241525","0.9842105263157894"
"10","4","160","240","31.14925435134805","0.95625"
"12","4","160","180","36.17128555327189","0.9875"
"9","4","160","300","26.785190977938743","0.975"
"15","4","190","40","19.42191280891746","0.9947368421052631"
"11","4","160","240","28.889048599510566","0.95625"
"14","4","190","100","36.07440042400955","0.9842105263157894"
"13","4","190","160","42.00875388126147","0.9842105263157894"
"10","4","160","260","32.91716511686355","0.95625"
"9","4","160","320","32.891722643553635","0.975"
"1","4","100","760","17.35474881373804","0.91"
"15","4","190","60","19.35149245571834","0.9947368421052631"
"11","4","160","260","35.26512923696024","0.95625"
"12","4","160","200","26.19182550198756","0.9875"
"14","4","190","120","25.523243698152516","0.9789473684210527"
"10","4","160","280","28.03757402491326","0.95625"
"13","4","190","180","37.237305946978765","0.9736842105263158"
"9","4","160","340","32.26587157627425","0.975"
"12","4","160","220","26.01760737205859","0.98125"
"11","4","160","280","28.558264646364975","0.95625"
"15","4","190","80","46.76665411410279","0.9894736842105263"
